"time","tweet","time2","tweet2","class","cosine","dice","jaccard","manhattan","overlap","cosine_tfidf","dice_tfidf","manhattan_tfidf","lcs"
"2016-07-06 10:54:14","10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0.085749292571254,0.08,0.047619047619048,0.487804878048781,0.125,0.015135488508832,0.009997811061613,0.58109532664518,0.181818181818182
"2016-07-06 10:54:14","10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 10:43:37","Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7","different",0.530330085889911,0.5,0.333333333333333,0.853658536585366,0.75,0.1319810252571,0.118412740495421,0.902576470240889,0.638888888888889
"2016-07-06 10:54:14","10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.530330085889911,0.5,0.333333333333333,0.853658536585366,0.75,0.104130776287428,0.101267369734464,0.895670110081046,0.567567567567568
"2016-07-06 10:54:14","10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 10:47:37","Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV","different",0.474341649025257,0.461538461538462,0.3,0.829268292682927,0.6,0.098704344007143,0.097061492045764,0.881666297846997,0.666666666666667
"2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0,0,0,0.439024390243902,0,0,0,0.575509256873841,0.198675496688742
"2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 10:40:51","Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ","different",0.316227766016838,0.307692307692308,0.181818181818182,0.780487804878049,0.4,0.058897439087136,0.058523305986764,0.878018346053679,0.333333333333333
"2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 10:43:37","Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7","different",0.353553390593274,0.333333333333333,0.2,0.804878048780488,0.5,0.075546186343248,0.070853814057652,0.89699040046955,0.325
"2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.353553390593274,0.333333333333333,0.2,0.804878048780488,0.5,0.05960465160922,0.059142369806711,0.890084040309707,0.317073170731707
"2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 10:47:37","Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV","different",0.316227766016838,0.307692307692308,0.181818181818182,0.780487804878049,0.4,0.056498551596533,0.056354716757475,0.876080228075658,0.337662337662338
"2016-07-06 10:57:18","RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0.085749292571254,0.08,0.047619047619048,0.487804878048781,0.125,0.015135488508832,0.009997811061613,0.58109532664518,0.181818181818182
"2016-07-06 10:57:18","RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 10:43:37","Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7","different",0.530330085889911,0.5,0.333333333333333,0.853658536585366,0.75,0.1319810252571,0.118412740495421,0.902576470240889,0.638888888888889
"2016-07-06 10:57:18","RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.530330085889911,0.5,0.333333333333333,0.853658536585366,0.75,0.104130776287428,0.101267369734464,0.895670110081046,0.567567567567568
"2016-07-06 10:57:18","RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 10:47:37","Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV","different",0.474341649025257,0.461538461538462,0.3,0.829268292682927,0.6,0.098704344007143,0.097061492045764,0.881666297846997,0.666666666666667
"2016-07-06 10:57:18","RT @RadioElshinta: 10.54: RT @fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/cWwVsks32w","2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","different",0.5,0.5,0.333333333333333,0.804878048780488,0.5,0.18962470666438,0.188435282729353,0.877926995913587,0.511111111111111
"2016-07-06 10:57:36","10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0.091669849702821,0.083333333333333,0.05,0.51219512195122,0.142857142857143,0.016375145261558,0.010182654952074,0.596372295500076,0.124137931034483
"2016-07-06 10:57:36","10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW","2016-07-06 10:40:51","Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ","different",0.50709255283711,0.5,0.333333333333333,0.853658536585366,0.6,0.111322790058713,0.110137316877328,0.898881384679914,0.611111111111111
"2016-07-06 10:57:36","10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.566946709513841,0.545454545454545,0.375,0.878048780487805,0.75,0.112659501337559,0.111258576698809,0.910947078935942,0.605263157894737
"2016-07-06 10:57:36","10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW","2016-07-06 10:47:37","Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV","different",0.50709255283711,0.5,0.333333333333333,0.853658536585366,0.6,0.106788622654665,0.106202558539784,0.896943266701893,0.619718309859155
"2016-07-06 10:57:36","10.57: RT @fauzan_ramon89: Jl Cokroaminoto, Jogja lalin lancar. #InfoMudik #IdulFitri  https://t.co/LYwxqqWIDW","2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","different",0.534522483824849,0.533333333333333,0.363636363636364,0.829268292682927,0.571428571428571,0.205155724904252,0.205040137660114,0.893203964768483,0.5
"2016-07-06 10:58:02","RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0,0,0,0.439024390243902,0,0,0,0.575509256873841,0.198675496688742
"2016-07-06 10:58:02","RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 10:40:51","Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ","different",0.316227766016838,0.307692307692308,0.181818181818182,0.780487804878049,0.4,0.058897439087136,0.058523305986764,0.878018346053679,0.333333333333333
"2016-07-06 10:58:02","RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 10:43:37","Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7","different",0.353553390593274,0.333333333333333,0.2,0.804878048780488,0.5,0.075546186343248,0.070853814057652,0.89699040046955,0.325
"2016-07-06 10:58:02","RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.353553390593274,0.333333333333333,0.2,0.804878048780488,0.5,0.05960465160922,0.059142369806711,0.890084040309707,0.317073170731707
"2016-07-06 10:58:02","RT @RadioElshinta: 10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","2016-07-06 10:47:37","Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV","different",0.316227766016838,0.307692307692308,0.181818181818182,0.780487804878049,0.4,0.056498551596533,0.056354716757475,0.876080228075658,0.337662337662338
"2016-07-06 11:00:13","10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0.085749292571254,0.08,0.047619047619048,0.487804878048781,0.125,0.014055974851956,0.009802972173999,0.575462123106184,0.211267605633803
"2016-07-06 11:00:13","10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:40:51","Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ","different",0.474341649025257,0.461538461538462,0.3,0.829268292682927,0.6,0.095556424845172,0.091430372317722,0.877971212286022,0.63768115942029
"2016-07-06 11:00:13","10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:43:37","Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7","different",0.530330085889911,0.5,0.333333333333333,0.853658536585366,0.75,0.122567697161976,0.106202558539784,0.896943266701893,0.676056338028169
"2016-07-06 11:00:13","10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.530330085889911,0.5,0.333333333333333,0.853658536585366,0.75,0.096703821086223,0.092201751524276,0.89003690654205,0.575342465753425
"2016-07-06 11:00:13","10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","different",0.5,0.5,0.333333333333333,0.804878048780488,0.5,0.176100038438046,0.173087822592259,0.87229379237459,0.51685393258427
"2016-07-06 11:00:58","RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0.085749292571254,0.08,0.047619047619048,0.487804878048781,0.125,0.014055974851956,0.009802972173999,0.575462123106184,0.211267605633803
"2016-07-06 11:00:58","RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:40:51","Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ","different",0.474341649025257,0.461538461538462,0.3,0.829268292682927,0.6,0.095556424845172,0.091430372317722,0.877971212286022,0.63768115942029
"2016-07-06 11:00:58","RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:43:37","Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7","different",0.530330085889911,0.5,0.333333333333333,0.853658536585366,0.75,0.122567697161976,0.106202558539784,0.896943266701893,0.676056338028169
"2016-07-06 11:00:58","RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.530330085889911,0.5,0.333333333333333,0.853658536585366,0.75,0.096703821086223,0.092201751524276,0.89003690654205,0.575342465753425
"2016-07-06 11:00:58","RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:47:37","Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV","different",0.790569415042095,0.769230769230769,0.625,0.926829268292683,1,0.772807996563405,0.747833908832704,0.959673783883569,0.823529411764706
"2016-07-06 11:00:58","RT @RadioElshinta: 10.59: RT @fauzan_ramon89: Jl Kyai Mojo, Jogja lalin lancar. #InfoMudik https://t.co/qnTCkFlyxN","2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","different",0.5,0.5,0.333333333333333,0.804878048780488,0.5,0.176100038438046,0.173087822592259,0.87229379237459,0.51685393258427
"2016-07-06 11:01:47","#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0.076696498884737,0.074074074074074,0.043478260869565,0.439024390243902,0.1,0.013336493020437,0.009651462477213,0.552369056306803,0.265822784810127
"2016-07-06 11:01:47","#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y","2016-07-06 10:43:37","Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7","different",0.474341649025257,0.428571428571429,0.272727272727273,0.804878048780488,0.75,0.116293836247454,0.098057726904111,0.873850199902512,0.528735632183908
"2016-07-06 11:01:47","#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.474341649025257,0.428571428571429,0.272727272727273,0.804878048780488,0.75,0.091753851906367,0.086000152231608,0.866943839742669,0.471910112359551
"2016-07-06 11:01:47","#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y","2016-07-06 10:47:37","Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV","different",0.424264068711929,0.4,0.25,0.780487804878049,0.6,0.086972402256449,0.082947734995427,0.85294002750862,0.547619047619048
"2016-07-06 11:01:47","#CelotehJKT : 10.54: RT fauzan_ramon89: Jl KHA Dahlan, Jogja lalin lancar. #IdulFitri https://t.co/GMbgjygV4y","2016-07-06 10:55:59","10.55: RT @fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/oQU8jj0dYV","different",0.447213595499958,0.444444444444444,0.285714285714286,0.75609756097561,0.5,0.167086022724411,0.162431182865589,0.84920072557521,0.495238095238095
"2016-07-06 11:01:49","#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O","2016-07-06 08:20:46","RT @JogjaUpdate: #Jogja @Wira_VIP: Pracimalaya/makam Kuncen Baru/kuburan kuncen padat,dbrlakukan jln searah ke utara supaya tdk macet https…","different",0,0,0,0.390243902439024,0,0,0,0.546782986535464,0.216867469879518
"2016-07-06 11:01:49","#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O","2016-07-06 10:40:51","Jl KHA Dahlan Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/ld3CBK2TqQ","different",0.282842712474619,0.266666666666667,0.153846153846154,0.731707317073171,0.4,0.050494848798975,0.048747699693587,0.849292075715302,0.408602150537634
"2016-07-06 11:01:49","#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O","2016-07-06 10:43:37","Jl Cokroaminoto lalin lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/aCtQafyAG7","different",0.316227766016838,0.285714285714286,0.166666666666667,0.75609756097561,0.5,0.064768406162752,0.057012071227382,0.868264130131173,0.442105263157895
"2016-07-06 11:01:49","#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O","2016-07-06 10:45:24","Jl LetjenSuprapto Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @SCTV_ @mudikkompas @MudikTvone @ATCS_DIY https://t.co/26pqJPJUW0","different",0.316227766016838,0.285714285714286,0.166666666666667,0.75609756097561,0.5,0.051101167001004,0.049176464647263,0.86135776997133,0.412371134020619
"2016-07-06 11:01:49","#CelotehJKT : 10.55: RT fauzan_ramon89: Lalin di Pertigaan Jatikencana, Jogja lancar. https://t.co/X98oUifm0O","2016-07-06 10:47:37","Jl Kyai Mojo Lalin Lancar @peta_mudik @RadioElshinta @SindotrijayaFM @mudikkompas @MudikTvone @SCTV_ @ATCS_DIY https://t.co/gf02UXHKCV","different",0.282842712474619,0.266666666666667,0.153846153846154,0.731707317073171,0.4,0.048438198068465,0.047233705133377,0.847353957737281,0.434782608695652
